entity_id,label
930,Protein_AZIN1
931,Protein_B2M
932,Protein_B3GALT6
933,Protein_BACH1
934,Protein_BAG4
935,Protein_BAG5
936,Protein_BARD1
937,Protein_BAX
938,Protein_BAZ1B
939,Protein_BCAS2
940,Protein_BCL11A
941,Protein_BCL7C
942,Protein_BCLAF1
943,Protein_BCR
944,Protein_BECN1
945,Protein_BEGAIN
946,Protein_BFAR
947,Protein_BID
948,Protein_BIN2
949,Protein_BLOC1S1
950,Protein_BLOC1S6
951,Protein_BOLA2B
952,Protein_BORCS6
953,Protein_BORCS7
954,Protein_BRI3BP
955,Protein_BRSK1
956,Protein_BSDC1
957,Protein_BTF3L4
958,Protein_BTG1
959,Protein_BTLA
960,Protein_BUD31
961,Protein_C18orf32
962,Protein_C19orf25
963,Protein_C1GALT1
964,Protein_C21orf91
965,Protein_C2orf68
966,Protein_C2orf69
967,Protein_C6orf62
968,Protein_C8orf82
969,Protein_CALM3
970,Protein_CALR
971,Protein_CAMLG
972,Protein_CAND2
973,Protein_CAPN15
974,Protein_CAPN7
975,Protein_CAPZA1
976,Protein_CARNMT1
977,Protein_CASP6
978,Protein_CASP8
979,Protein_CAST
980,Protein_CAT
981,Protein_CBLL1
982,Protein_CCDC15
983,Protein_CCDC57
984,Protein_CCDC88B
985,Protein_CCDC90B
986,Protein_CCDC91
987,Protein_CCNG1
988,Protein_CCNG2
989,Protein_CCNH
990,Protein_CCNI
991,Protein_CCR5
992,Protein_CCZ1B
993,Protein_CD14
994,Protein_CD160
995,Protein_CD164
996,Protein_CD19
997,Protein_CD22
998,Protein_CD300LF
999,Protein_CD302
1000,Protein_CD3G
1001,Protein_CD46
1002,Protein_CD47
1003,Protein_CD79A
1004,Protein_CD9
1005,Protein_CDC14A
1006,Protein_CDC26
1007,Protein_CDC42
1008,Protein_CDC42BPB
1009,Protein_CDC42SE2
1010,Protein_CDC5L
1011,Protein_CDCA2
1012,Protein_CDCA5
1013,Protein_CDCA8
1014,Protein_CDK5RAP3
1015,Protein_CDK9
1016,Protein_CDKN1B
1017,Protein_CEBPZ
1018,Protein_CENPM
1019,Protein_CENPT
1020,Protein_CEP164
1021,Protein_CEP85L
1022,Protein_CERK
1023,Protein_CERS2
1024,Protein_CERS6
1025,Protein_CGRRF1
1026,Protein_CHD4
1027,Protein_CHKB
1028,Protein_CHMP1A
1029,Protein_CHMP1B
1030,Protein_CHMP2B
1031,Protein_CHPF
1032,Protein_CHPF2
1033,Protein_CIR1
1034,Protein_CISD1
1035,Protein_CKS2
1036,Protein_CLASP1
1037,Protein_CLDN9
1038,Protein_CLIP1
1039,Protein_CLK1
1040,Protein_CLN3
1041,Protein_CLOCK
1042,Protein_CLPTM1
1043,Protein_CLPTM1L
1044,Protein_CLSTN1
1045,Protein_CLTC
1046,Protein_CMPK1
1047,Protein_CNBP
1048,Protein_CNDP2
1049,Protein_CNEP1R1
1050,Protein_CNGB1
1051,Protein_CNIH1
1052,Protein_CNN2
1053,Protein_CNOT7
1054,Protein_CNOT8
1055,Protein_COG3
1056,Protein_COL7A1
1057,Protein_COMMD5
1058,Protein_COMMD8
1059,Protein_COMMD9
1060,Protein_COMTD1
1061,Protein_COP1
1062,Protein_COPG1
1063,Protein_COQ10B
1064,Protein_COX5B
1065,Protein_COX6A1
1066,Protein_COX7A2
1067,Protein_CPEB3
1068,Protein_CRADD
1069,Protein_CRBN
1070,Protein_CREB1
1071,Protein_CREB3L2
1072,Protein_CRLF3
1073,Protein_CRTAP
1074,Protein_CRTC1
1075,Protein_CSE1L
1076,Protein_CSNK1A1
1077,Protein_CSTF2
1078,Protein_CTBP2
1079,Protein_CTDSP2
1080,Protein_CTNNB1
1081,Protein_CTNNBL1
1082,Protein_CTR9
1083,Protein_CTSZ
1084,Protein_CUBN
1085,Protein_CUL4A
1086,Protein_CXCL1
1087,Protein_CXCL5
1088,Protein_CYB5R4
1089,Protein_CYRIB
1090,Protein_CYTIP
1091,Protein_DAPP1
1092,Protein_DARS1
1093,Protein_DAXX
1094,Protein_DAZAP2
1095,Protein_DCAF6
1096,Protein_DCAF7
1097,Protein_DCK
1098,Protein_DCP1A
1099,Protein_DCTN1
1100,Protein_DCTN5
1101,Protein_DCTN6
1102,Protein_DDRGK1
1103,Protein_DDT
1104,Protein_DDX1
1105,Protein_DDX17
1106,Protein_DDX23
1107,Protein_DDX27
1108,Protein_DDX39B
1109,Protein_DEAF1
1110,Protein_DECR1
1111,Protein_DEDD
1112,Protein_DEFB123
1113,Protein_DENND3
1114,Protein_DENND6B
1115,Protein_DGCR2
1116,Protein_DGKA
1117,Protein_DHRS7
1118,Protein_DHX30
1119,Protein_DLD
1120,Protein_DMAC2
1121,Protein_DMXL1
1122,Protein_DNAJB14
1123,Protein_DNAJB6
1124,Protein_DNM2
1125,Protein_DNPH1
1126,Protein_DOP1B
1127,Protein_DPM3
1128,Protein_DPP9
1129,Protein_DR1
1130,Protein_DRAP1
1131,Protein_DRC7
1132,Protein_DRG1
1133,Protein_DSTN
1134,Protein_DSTYK
1135,Protein_DTNBP1
1136,Protein_DUSP11
1137,Protein_DUSP3
1138,Protein_DYNC1LI1
1139,Protein_DYNC2I2
1140,Protein_DYRK1A
1141,Protein_E4F1
1142,Protein_EAF1
1143,Protein_EAPP
1144,Protein_ECHDC1
1145,Protein_EDF1
1146,Protein_EEF1B2
1147,Protein_EEF1D
1148,Protein_EFHC2
1149,Protein_EFTUD2
1150,Protein_EGLN2
1151,Protein_EIF1AX
1152,Protein_EIF1B
1153,Protein_EIF2AK2
1154,Protein_EIF3A
1155,Protein_EIF3M
1156,Protein_EIF4E
1157,Protein_EIF4G2
1158,Protein_ELF1
1159,Protein_ELMOD3
1160,Protein_ELOVL5
1161,Protein_EMG1
1162,Protein_EPHX2
1163,Protein_ERAP2
1164,Protein_ERBIN
1165,Protein_ERGIC2
1166,Protein_ETS1
1167,Protein_ETV5
1168,Protein_EVI2A
1169,Protein_EVI2B
1170,Protein_EXOC3
1171,Protein_EXOC7
1172,Protein_EXOC8
1173,Protein_F11R
1174,Protein_FAM111A
1175,Protein_FAM133B
1176,Protein_FAM13B
1177,Protein_FAM162A
1178,Protein_FAM174A
1179,Protein_FARSA
1180,Protein_FASTK
1181,Protein_FASTKD5
1182,Protein_FAU
1183,Protein_FBXL3
1184,Protein_FBXO10
1185,Protein_FBXO38
1186,Protein_FBXO46
1187,Protein_FBXO7
1188,Protein_FBXO8
1189,Protein_FBXW5
1190,Protein_FCGR2A
1191,Protein_FCGR3A
1192,Protein_FCGR3B
1193,Protein_FCHO2
1194,Protein_FEZ1
1195,Protein_FGF13
1196,Protein_FGFR1OP2
1197,Protein_FKBP2
1198,Protein_FLI1
1199,Protein_FMNL1
1200,Protein_FNTA
1201,Protein_FRG1
1202,Protein_FTH1
1203,Protein_FUBP3
1204,Protein_FUCA2
1205,Protein_FYB1
1206,Protein_FYN
1207,Protein_G3BP1
1208,Protein_GABARAPL2
1209,Protein_GABPA
1210,Protein_GAD1
1211,Protein_GAP43
1212,Protein_GAPDH
1213,Protein_GART
1214,Protein_GAS6
1215,Protein_GBA2
1216,Protein_GBF1
1217,Protein_GCA
1218,Protein_GCHFR
1219,Protein_GDI1
1220,Protein_GET1
1221,Protein_GHDC
1222,Protein_GIMAP1
1223,Protein_GLYR1
1224,Protein_GMCL1
1225,Protein_GMPPA
1226,Protein_GNA13
1227,Protein_GNG10
1228,Protein_GNG2
1229,Protein_GNGT2
1230,Protein_GNMT
1231,Protein_GOLGA3
1232,Protein_GOLPH3
1233,Protein_GOLPH3L
1234,Protein_GORASP1
1235,Protein_GPBP1L1
1236,Protein_GPT2
1237,Protein_GRB2
1238,Protein_GRIN3A
1239,Protein_GRIPAP1
1240,Protein_GSDMB
1241,Protein_GSKIP
1242,Protein_GTSE1
1243,Protein_GUSB
1244,Protein_H1-0
1245,Protein_H2AJ
1246,Protein_H4C3
1247,Protein_HAL
1248,Protein_HAUS8
1249,Protein_HBA2
1250,Protein_HEATR1
1251,Protein_HEBP2
1252,Protein_HECA
1253,Protein_HERC6
1254,Protein_HERPUD2
1255,Protein_HHEX
1256,Protein_HIF1A
1257,Protein_HIGD1A
1258,Protein_HINT1
1259,Protein_HIP1R
1260,Protein_HK2
1261,Protein_HLA-DOB
1262,Protein_HMGB1
1263,Protein_HMMR
1264,Protein_HNRNPC
1265,Protein_HNRNPH1
1266,Protein_HNRNPH2
1267,Protein_HNRNPH3
1268,Protein_HPS6
1269,Protein_HSD17B10
1270,Protein_HSD17B11
1271,Protein_HTRA4
1272,Protein_HYCC2
1273,Protein_HYOU1
1274,Protein_ID2
1275,Protein_IDH1
1276,Protein_IDH2
1277,Protein_IDS
1278,Protein_IER3IP1
1279,Protein_IFIT3
1280,Protein_IFRD1
1281,Protein_IGSF8
1282,Protein_IKBIP
1283,Protein_IKBKB
1284,Protein_IKBKE
1285,Protein_IKZF5
1286,Protein_IL17RC
1287,Protein_IL2RG
1288,Protein_ILF3
1289,Protein_ILRUN
1290,Protein_IMPA1
1291,Protein_ING1
1292,Protein_ING2
1293,Protein_ING3
1294,Protein_INO80E
1295,Protein_INPP5D
1296,Protein_INSIG1
1297,Protein_INTS1
1298,Protein_IQGAP2
1299,Protein_IRF1
1300,Protein_IRF2
1301,Protein_IRF7
1302,Protein_ISG15
1303,Protein_ISOC1
1304,Protein_ISY1
1305,Protein_ITGB1
1306,Protein_ITM2A
1307,Protein_ITM2B
1308,Protein_ITPK1
1309,Protein_JKAMP
1310,Protein_JMJD1C
1311,Protein_JOSD2
1312,Protein_KANSL1
1313,Protein_KAT6A
1314,Protein_KATNBL1
1315,Protein_KBTBD2
1316,Protein_KBTBD7
1317,Protein_KCTD5
1318,Protein_KDM3A
1319,Protein_KDM5C
1320,Protein_KIF20A
1321,Protein_KIFC1
1322,Protein_KIR2DL1
1323,Protein_KIR2DL3
1324,Protein_KIR2DL4
1325,Protein_KLHDC2
1326,Protein_KLHL2
1327,Protein_KLHL24
1328,Protein_KLRD1
1329,Protein_KLRF1
1330,Protein_KMT2E
1331,Protein_KMT5B
1332,Protein_KPNA6
1333,Protein_KRAS
1334,Protein_KRCC1
1335,Protein_KRIT1
1336,Protein_KTN1
1337,Protein_L3MBTL2
1338,Protein_LAPTM5
1339,Protein_LARP4B
1340,Protein_LBR
1341,Protein_LCOR
1342,Protein_LENG8
1343,Protein_LEPR
1344,Protein_LEPROTL1
1345,Protein_LGALS3
1346,Protein_LGALS9
1347,Protein_LIG4
1348,Protein_LILRA2
1349,Protein_LIMS1
1350,Protein_LIN7C
1351,Protein_LMBRD1
1352,Protein_LMF2
1353,Protein_LMNB2
1354,Protein_LNPK
1355,Protein_LONP1
1356,Protein_LRFN4
1357,Protein_LRPPRC
1358,Protein_LSM6
1359,Protein_LSM7
1360,Protein_LY6E
1361,Protein_LYPLA1
1362,Protein_LYPLA2
1363,Protein_LYPLAL1
1364,Protein_MADD
1365,Protein_MAN2A1
1366,Protein_MAN2B2
1367,Protein_MANSC1
1368,Protein_MAP3K11
1369,Protein_MAP3K8
1370,Protein_MAP7
1371,Protein_MAP7D3
1372,Protein_MAPK1
1373,Protein_MAPK6
1374,Protein_MAPKAPK5
1375,Protein_MAPRE3
1376,Protein_MARCHF6
1377,Protein_MARCHF7
1378,Protein_MARK2
1379,Protein_MASTL
1380,Protein_MAX
1381,Protein_MBD2
1382,Protein_MBP
1383,Protein_MCFD2
1384,Protein_MCL1
1385,Protein_MCM10
1386,Protein_MCM2
1387,Protein_MCM4
1388,Protein_MCM7
1389,Protein_ME2
1390,Protein_MED15
1391,Protein_MED24
1392,Protein_MED28
1393,Protein_MED29
1394,Protein_MED30
1395,Protein_MED4
1396,Protein_MEGF9
1397,Protein_MELK
1398,Protein_METAP2
1399,Protein_MEX3C
1400,Protein_MFSD14A
1401,Protein_MGAT1
1402,Protein_MGST3
1403,Protein_MIA2
1404,Protein_MIA3
1405,Protein_MICALL1
1406,Protein_MICOS13
1407,Protein_MICU2
1408,Protein_MIEF1
1409,Protein_MKRN2
1410,Protein_MLLT10
1411,Protein_MOB4
1412,Protein_MOGS
1413,Protein_MORF4L1
1414,Protein_MOSPD2
1415,Protein_MOV10
1416,Protein_MPC1
1417,Protein_MPDU1
1418,Protein_MPHOSPH10
1419,Protein_MPI
1420,Protein_MPLKIP
1421,Protein_MPND
1422,Protein_MRFAP1L1
1423,Protein_MRPL11
1424,Protein_MRPL12
1425,Protein_MRPL14
1426,Protein_MRPL19
1427,Protein_MRPL2
1428,Protein_MRPL21
1429,Protein_MRPL23
1430,Protein_MRPL27
1431,Protein_MRPL28
1432,Protein_MRPL54
1433,Protein_MRPL55
1434,Protein_MRPS12
1435,Protein_MRPS15
1436,Protein_MRPS24
1437,Protein_MRPS25
1438,Protein_MRPS5
1439,Protein_MRRF
1440,Protein_MRTFA
1441,Protein_MSANTD3
1442,Protein_MTA2
1443,Protein_MTF1
1444,Protein_MTHFD1L
1445,Protein_MTMR12
1446,Protein_MTMR6
1447,Protein_MTPN
1448,Protein_MTR
1449,Protein_MUC1
1450,Protein_MYADM
1451,Protein_MYC
1452,Protein_MYCBP2
1453,Protein_MYDGF
1454,Protein_MYO19
1455,Protein_MYO9B
1456,Protein_MYOM2
1457,Protein_MZB1
1458,Protein_NAA16
1459,Protein_NAA38
1460,Protein_NAA50
1461,Protein_NABP1
1462,Protein_NABP2
1463,Protein_NAE1
1464,Protein_NAMPT
1465,Protein_NAP1L1
1466,Protein_NCBP2
1467,Protein_NCDN
1468,Protein_NCF4
1469,Protein_NCK1
1470,Protein_NCOR2
1471,Protein_NDUFA11
1472,Protein_NDUFA13
1473,Protein_NDUFB7
1474,Protein_NDUFV2
1475,Protein_NDUFV3
1476,Protein_NEDD9
1477,Protein_NF1
1478,Protein_NFE2L1
1479,Protein_NFIC
1480,Protein_NFIL3
1481,Protein_NFKB2
1482,Protein_NMD3
1483,Protein_NME1
1484,Protein_NNT
1485,Protein_NOSIP
1486,Protein_NPIPB3
1487,Protein_NPLOC4
1488,Protein_NPTN
1489,Protein_NR1D2
1490,Protein_NR3C1
1491,Protein_NRBP1
1492,Protein_NRG1
1493,Protein_NT5DC2
1494,Protein_NUB1
1495,Protein_NUDCD2
1496,Protein_NUDCD3
1497,Protein_NUDT21
1498,Protein_NUP188
1499,Protein_NUP214
1500,Protein_NUP50
1501,Protein_NUP54
1502,Protein_NUS1
1503,Protein_NUSAP1
1504,Protein_NXF1
1505,Protein_ODF2
1506,Protein_OGDH
1507,Protein_OGFR
1508,Protein_OMA1
1509,Protein_OPN3
1510,Protein_OR10Q1
1511,Protein_OR5B2
1512,Protein_OSBPL11
1513,Protein_OSBPL8
1514,Protein_OSGIN1
1515,Protein_P2RY13
1516,Protein_P4HB
1517,Protein_PABPC1
1518,Protein_PABPN1
1519,Protein_PAICS
1520,Protein_PAIP2
1521,Protein_PAK1
1522,Protein_PAK1IP1
1523,Protein_PAK2
1524,Protein_PAM16
1525,Protein_PAPSS1
1526,Protein_PARP10
1527,Protein_PARP12
1528,Protein_PARP6
1529,Protein_PCBP1
1530,Protein_PCGF6
1531,Protein_PCMTD1
1532,Protein_PCNP
1533,Protein_PDCD10
1534,Protein_PDCD6
1535,Protein_PDCL
1536,Protein_PDE1B
1537,Protein_PDE3B
1538,Protein_PDE7A
1539,Protein_PDGFA
1540,Protein_PDIA4
1541,Protein_PDPK1
1542,Protein_PELI2
1543,Protein_PEX5
1544,Protein_PGAP2
1545,Protein_PGLYRP1
1546,Protein_PGRMC1
1547,Protein_PHAX
1548,Protein_PHF1
1549,Protein_PHF23
1550,Protein_PHF3
1551,Protein_PHYH
1552,Protein_PICALM
1553,Protein_PIDD1
1554,Protein_PIGS
1555,Protein_PIK3R1
1556,Protein_PILRB
1557,Protein_PKIA
1558,Protein_PKM
1559,Protein_PKMYT1
1560,Protein_PKN1
1561,Protein_PLAA
1562,Protein_PLAGL1
1563,Protein_PLBD2
1564,Protein_PLEK
1565,Protein_PLEKHA2
1566,Protein_PLEKHA3
1567,Protein_PLEKHF2
1568,Protein_PLPP3
1569,Protein_PLXNC1
1570,Protein_PMAIP1
1571,Protein_PML
1572,Protein_PNPLA8
1573,Protein_PNRC2
1574,Protein_POLDIP3
1575,Protein_POLR2C
1576,Protein_POLR2I
1577,Protein_POLR3GL
1578,Protein_POU2AF1
1579,Protein_POU2F2
1580,Protein_PPCS
1581,Protein_PPHLN1
1582,Protein_PPM1A
1583,Protein_PPM1D
1584,Protein_PPP1CB
1585,Protein_PPP1R12A
1586,Protein_PPP1R15B
1587,Protein_PPP1R2
1588,Protein_PPP1R7
1589,Protein_PPP2CB
1590,Protein_PPP2R2B
1591,Protein_PPP2R3A
1592,Protein_PPP3CA
1593,Protein_PPP4R3B
1594,Protein_PPP6R3
1595,Protein_PPWD1
1596,Protein_PRC1
1597,Protein_PRCP
1598,Protein_PRDM1
1599,Protein_PRDM4
1600,Protein_PRDX3
1601,Protein_PRDX6
1602,Protein_PREB
1603,Protein_PRKAG2
1604,Protein_PRKAR1A
1605,Protein_PRKCB
1606,Protein_PRKD2
1607,Protein_PRNP
1608,Protein_PRPF18
1609,Protein_PRPF31
1610,Protein_PRPSAP2
1611,Protein_PRR13
1612,Protein_PRRC1
1613,Protein_PSEN2
1614,Protein_PSIP1
1615,Protein_PSMB5
1616,Protein_PSMC6
1617,Protein_PSME1
1618,Protein_PSME2
1619,Protein_PTBP1
1620,Protein_PTBP3
1621,Protein_PTDSS1
1622,Protein_PTGDS
1623,Protein_PTGER4
1624,Protein_PTGES3
1625,Protein_PTGS2
1626,Protein_PTK2B
1627,Protein_PTMA
1628,Protein_PTPN12
1629,Protein_PTPRC
1630,Protein_PTTG1
1631,Protein_PUSL1
1632,Protein_PXMP2
1633,Protein_RAB11A
1634,Protein_RAB11FIP1
1635,Protein_RAB22A
1636,Protein_RAB24
1637,Protein_RAB33B
1638,Protein_RAB37
1639,Protein_RAB3GAP1
1640,Protein_RAB5A
1641,Protein_RAB6A
1642,Protein_RAB9A
1643,Protein_RABAC1
1644,Protein_RABEPK
1645,Protein_RABGAP1
1646,Protein_RABIF
1647,Protein_RABL6
1648,Protein_RAD21
1649,Protein_RAD51D
1650,Protein_RADIL
1651,Protein_RALGPS2
1652,Protein_RANBP9
1653,Protein_RANGRF
1654,Protein_RAP1B
1655,Protein_RAPGEF6
1656,Protein_RASGRP1
1657,Protein_RASGRP2
1658,Protein_RASSF5
1659,Protein_RBBP4
1660,Protein_RBBP6
1661,Protein_RBL2
1662,Protein_RBM23
1663,Protein_RBM4
1664,Protein_RBM42
1665,Protein_RBM7
1666,Protein_RCN2
1667,Protein_RDH11
1668,Protein_REC8
1669,Protein_RECQL
1670,Protein_REEP4
1671,Protein_REEP5
1672,Protein_REPS2
1673,Protein_RERE
1674,Protein_RESF1
1675,Protein_RFK
1676,Protein_RFX7
1677,Protein_RGPD2
1678,Protein_RGS18
1679,Protein_RHEB
1680,Protein_RHOB
1681,Protein_RHOT1
1682,Protein_RHOT2
1683,Protein_RIOX2
1684,Protein_RIPK1
1685,Protein_RMI2
1686,Protein_RNASE2
1687,Protein_RNASE3
1688,Protein_RNF126
1689,Protein_RNF145
1690,Protein_RNF181
1691,Protein_RNF185
1692,Protein_RNF216
1693,Protein_RNF24
1694,Protein_RNF26
1695,Protein_RNF31
1696,Protein_RNF38
1697,Protein_RNF4
1698,Protein_RNF40
1699,Protein_RNF44
1700,Protein_RNPC3
1701,Protein_RNPS1
1702,Protein_ROCK1
1703,Protein_ROMO1
1704,Protein_RPA2
1705,Protein_RPGR
1706,Protein_RPL10A
1707,Protein_RPLP1
1708,Protein_RPP25
1709,Protein_RPS15
1710,Protein_RPS19BP1
1711,Protein_RPS21
1712,Protein_RPS3A
1713,Protein_RPS6KA3
1714,Protein_RPS6KA4
1715,Protein_RPS6KB2
1716,Protein_RPS7
1717,Protein_RPS9
1718,Protein_RRBP1
1719,Protein_RRM2B
1720,Protein_RSBN1L
1721,Protein_RSRP1
1722,Protein_RSU1
1723,Protein_RTCA
1724,Protein_RTN3
1725,Protein_RTN4
1726,Protein_RUNX2
1727,Protein_SACM1L
1728,Protein_SACS
1729,Protein_SAFB2
1730,Protein_SAMD9L
1731,Protein_SAMSN1
1732,Protein_SAP30BP
1733,Protein_SAP30L
1734,Protein_SAR1A
1735,Protein_SARAF
1736,Protein_SBDS
1737,Protein_SCAF1
1738,Protein_SCAF8
1739,Protein_SCAND1
1740,Protein_SCARB2
1741,Protein_SCD
1742,Protein_SCYL1
1743,Protein_SDCBP
1744,Protein_SDHAF1
1745,Protein_SDHD
1746,Protein_SEC16A
1747,Protein_SEC22C
1748,Protein_SEC24B
1749,Protein_SENP7
1750,Protein_SEPTIN2
1751,Protein_SEPTIN6
1752,Protein_SEPTIN7
1753,Protein_SERINC3
1754,Protein_SERP1
1755,Protein_SETBP1
1756,Protein_SF1
1757,Protein_SF3B1
1758,Protein_SF3B5
1759,Protein_SFR1
1760,Protein_SFXN4
1761,Protein_SGTB
1762,Protein_SH2D1A
1763,Protein_SH3BP1
1764,Protein_SH3KBP1
1765,Protein_SHC1
1766,Protein_SIAH1
1767,Protein_SIN3B
1768,Protein_SIPA1
1769,Protein_SKA1
1770,Protein_SKP2
1771,Protein_SLBP
1772,Protein_SLC15A4
1773,Protein_SLC1A4
1774,Protein_SLC22A16
1775,Protein_SLC25A36
1776,Protein_SLC25A44
1777,Protein_SLC26A8
1778,Protein_SLC30A5
1779,Protein_SLC35B1
1780,Protein_SLC35B2
1781,Protein_SLC35C2
1782,Protein_SLC35F5
1783,Protein_SLC38A10
1784,Protein_SLC39A6
1785,Protein_SLC3A2
1786,Protein_SLC40A1
1787,Protein_SLC41A3
1788,Protein_SLC5A6
1789,Protein_SLF2
1790,Protein_SLIRP
1791,Protein_SLPI
1792,Protein_SLTM
1793,Protein_SMAD4
1794,Protein_SMAP1
1795,Protein_SMARCA5
1796,Protein_SMARCC2
1797,Protein_SMC1A
1798,Protein_SMC2
1799,Protein_SMG7
1800,Protein_SMNDC1
1801,Protein_SNAP23
1802,Protein_SNIP1
1803,Protein_SNRNP70
1804,Protein_SNRPC
1805,Protein_SNW1
1806,Protein_SNX10
1807,Protein_SNX19
1808,Protein_SP110
1809,Protein_SP140
1810,Protein_SP3
1811,Protein_SP4
1812,Protein_SPAST
1813,Protein_SPATA13
1814,Protein_SPATC1L
1815,Protein_SPI1
1816,Protein_SPOPL
1817,Protein_SPOUT1
1818,Protein_SPSB1
1819,Protein_SREK1
1820,Protein_SRP68
1821,Protein_SRPK2
1822,Protein_SRRM2
1823,Protein_SRSF1
1824,Protein_SRSF11
1825,Protein_SRSF3
1826,Protein_SRXN1
1827,Protein_SSH1
1828,Protein_STAB1
1829,Protein_STAM2
1830,Protein_STAMBP
1831,Protein_STARD7
1832,Protein_STAT1
1833,Protein_STAT2
1834,Protein_STAT5A
1835,Protein_STIL
1836,Protein_STK11IP
1837,Protein_STK26
1838,Protein_STMN1
1839,Protein_STRAP
1840,Protein_STX10
1841,Protein_STX12
1842,Protein_STX7
1843,Protein_STXBP3
1844,Protein_SUCLG1
1845,Protein_SUCLG2
1846,Protein_SUCO
1847,Protein_SULT1A3
1848,Protein_SUMO1
1849,Protein_SUMO2
1850,Protein_SUPT16H
1851,Protein_SUPT5H
1852,Protein_SURF4
1853,Protein_SVIL
1854,Protein_SWSAP1
1855,Protein_SYF2
1856,Protein_SYPL1
1857,Protein_TAB2
1858,Protein_TAF1D
1859,Protein_TAF2
1860,Protein_TAF4
1861,Protein_TAF8
1862,Protein_TANK
1863,Protein_TAOK2
1864,Protein_TATDN2
1865,Protein_TBC1D2B
1866,Protein_TBRG4
1867,Protein_TC2N
1868,Protein_TCEA1
1869,Protein_TCN2
1870,Protein_TCP1
1871,Protein_TCTN3
1872,Protein_TDP2
1873,Protein_TENT5A
1874,Protein_TERF1
1875,Protein_TFPT
1876,Protein_TGFB3
1877,Protein_THAP1
1878,Protein_THAP6
1879,Protein_THEMIS
1880,Protein_THOC2
1881,Protein_THOC6
1882,Protein_THOP1
1883,Protein_THUMPD1
1884,Protein_TIA1
1885,Protein_TIGAR
1886,Protein_TK1
1887,Protein_TLR1
1888,Protein_TM6SF1
1889,Protein_TMBIM1
1890,Protein_TMCC1
1891,Protein_TMED7
1892,Protein_TMEM101
1893,Protein_TMEM106B
1894,Protein_TMEM126A
1895,Protein_TMEM128
1896,Protein_TMEM147
1897,Protein_TMEM14B
1898,Protein_TMEM160
1899,Protein_TMEM208
1900,Protein_TMEM214
1901,Protein_TMEM219
1902,Protein_TMEM223
1903,Protein_TMEM230
1904,Protein_TMEM259
1905,Protein_TMEM43
1906,Protein_TMEM62
1907,Protein_TMEM64
1908,Protein_TMEM88
1909,Protein_TMF1
1910,Protein_TMSB4X
1911,Protein_TMUB1
1912,Protein_TMUB2
1913,Protein_TNFAIP8
1914,Protein_TNFAIP8L1
1915,Protein_TNPO3
1916,Protein_TNRC6A
1917,Protein_TOP2A
1918,Protein_TOP3A
1919,Protein_TOPBP1
1920,Protein_TOPORS
1921,Protein_TPI1
1922,Protein_TPM3
1923,Protein_TRAF2
1924,Protein_TRAF3IP3
1925,Protein_TRAFD1
1926,Protein_TRAK1
1927,Protein_TRAPPC11
1928,Protein_TRAPPC5
1929,Protein_TRIM21
1930,Protein_TRIM23
1931,Protein_TRIM24
1932,Protein_TRIM26
1933,Protein_TRIM41
1934,Protein_TRIOBP
1935,Protein_TRIP6
1936,Protein_TRMT1
1937,Protein_TRMT61B
1938,Protein_TROAP
1939,Protein_TRPA1
1940,Protein_TSEN15
1941,Protein_TSNAX
1942,Protein_TSPAN2
1943,Protein_TSPYL1
1944,Protein_TTC1
1945,Protein_TTC33
1946,Protein_TTLL12
1947,Protein_TTYH3
1948,Protein_TUBA4A
1949,Protein_TUBE1
1950,Protein_TUBG1
1951,Protein_TUBGCP2
1952,Protein_TUT7
1953,Protein_TVP23B
1954,Protein_TWSG1
1955,Protein_TXNDC11
1956,Protein_TXNDC9
1957,Protein_TXNL1
1958,Protein_TYSND1
1959,Protein_U2AF1
1960,Protein_UBA1
1961,Protein_UBAP2L
1962,Protein_UBE2C
1963,Protein_UBE2D1
1964,Protein_UBE2D3
1965,Protein_UBE2G1
1966,Protein_UBE2V2
1967,Protein_UBE2W
1968,Protein_UBLCP1
1969,Protein_UBTF
1970,Protein_UEVLD
1971,Protein_UFM1
1972,Protein_UGP2
1973,Protein_UNC119
1974,Protein_UNC13D
1975,Protein_UNC45A
1976,Protein_UQCC2
1977,Protein_UQCR10
1978,Protein_UQCRC1
1979,Protein_UQCRH
1980,Protein_UQCRQ
1981,Protein_USF1
1982,Protein_USP10
1983,Protein_USP14
1984,Protein_USP33
1985,Protein_USP38
1986,Protein_USP5
1987,Protein_USP6
1988,Protein_UTP14A
1989,Protein_UTP3
1990,Protein_UTY
1991,Protein_VAC14
1992,Protein_VAMP1
1993,Protein_VAMP5
1994,Protein_VNN2
1995,Protein_VPS13B
1996,Protein_VPS13C
1997,Protein_VPS18
1998,Protein_VPS26A
1999,Protein_VPS37A
2000,Protein_VPS41
2001,Protein_VPS4A
2002,Protein_VRK3
2003,Protein_WAC
2004,Protein_WARS1
2005,Protein_WASHC2C
2006,Protein_WDR20
2007,Protein_WDR46
2008,Protein_WDR77
2009,Protein_WHAMM
2010,Protein_WIPF1
2011,Protein_WSB2
2012,Protein_WTAP
2013,Protein_XAF1
2014,Protein_YBEY
2015,Protein_YBX1
2016,Protein_YWHAE
2017,Protein_YWHAQ
2018,Protein_YY1
2019,Protein_ZBTB11
2020,Protein_ZBTB14
2021,Protein_ZBTB2
2022,Protein_ZC3H18
2023,Protein_ZCCHC9
2024,Protein_ZFAND1
