model,input,normalization,version,balanced_accuracy,precision,recall,f1,mcc,auroc,auprc,brier,seed
svm,Complex_protein_embeddings,robust,v2.11,0.687799043062201,0.8536585365853658,0.9210526315789472,0.8860759493670886,0.4240085261507962,0.7212918660287081,0.8331840320231568,0.1402685968574137,0
svm,concatenated_protein_embeddings,robust,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5789473684210527,0.8617590467594487,0.174311628493955,0
svm,GAT_sample_embeddings,robust,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.8755980861244019,0.9570552325537548,0.1071440690441896,0
svm,GraphSAGE_sample_embeddings,robust,v2.11,0.6291866028708134,0.8292682926829268,0.8947368421052632,0.8607594936708861,0.2916746549317579,0.7440191387559808,0.9176532559778686,0.1577041704273094,0
svm,RGCN_protein_embeddings,robust,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5789473684210527,0.8617590467594487,0.1743116566372497,0
svm,weighted_RGCN_sample_embeddings,robust,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.277511961722488,0.6871293731993082,0.175771665880339,0
xgboost,Complex_protein_embeddings,robust,v2.11,0.7069377990430622,0.868421052631579,0.868421052631579,0.868421052631579,0.4138755980861244,0.7583732057416268,0.879497282601567,0.1481983656453971,0
xgboost,concatenated_protein_embeddings,robust,v2.11,0.6483253588516746,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.2966507177033493,0.7416267942583732,0.8526784299895708,0.1579526244530922,0
xgboost,GAT_sample_embeddings,robust,v2.11,0.7978468899521531,0.9166666666666666,0.868421052631579,0.8918918918918919,0.5629739241812718,0.9066985645933014,0.9759473081326532,0.1075237776092703,0
xgboost,GraphSAGE_sample_embeddings,robust,v2.11,0.6483253588516746,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.2966507177033493,0.7799043062200957,0.9396363084549192,0.1816302011689754,0
xgboost,RGCN_protein_embeddings,robust,v2.11,0.6614832535885168,0.8461538461538461,0.868421052631579,0.8571428571428571,0.3343592359098278,0.7846889952153109,0.9310860935899202,0.1463822393713429,0
xgboost,weighted_RGCN_sample_embeddings,robust,v2.11,0.5514354066985646,0.7954545454545454,0.9210526315789472,0.8536585365853658,0.1417976307033204,0.6889952153110047,0.8867088775924982,0.169904034216489,0
pytorch_mlp,Complex_protein_embeddings,standard,v2.11,0.4868421052631579,0.7708333333333334,0.9736842105263158,0.8604651162790697,-0.0776575930246744,0.4688995215311005,0.7866880137056536,0.1970638706441421,0
pytorch_mlp,concatenated_protein_embeddings,standard,v2.11,0.507177033492823,0.8,0.1052631578947368,0.1860465116279069,0.0197857159120912,0.507177033492823,0.7780880773361977,0.7142857142857143,0
pytorch_mlp,RGCN_protein_embeddings,standard,v2.11,0.5322966507177034,0.7872340425531915,0.9736842105263158,0.8705882352941177,0.1362108479275741,0.5322966507177034,0.7869255204881506,0.2244897959183673,0
random_forest,Complex_protein_embeddings,standard,v2.11,0.5909090909090909,0.8085106382978723,1.0,0.8941176470588236,0.3834083126850235,0.7727272727272727,0.9150052373995152,0.1553229756086797,0
random_forest,concatenated_protein_embeddings,standard,v2.11,0.5454545454545454,0.7916666666666666,1.0,0.8837209302325582,0.2682716849943299,0.6220095693779903,0.8068554517492109,0.1709132587158681,0
random_forest,GAT_sample_embeddings,standard,v2.11,0.7787081339712918,0.8974358974358975,0.9210526315789472,0.9090909090909092,0.5770792738295547,0.916267942583732,0.9739234983309228,0.1012535834979208,0
random_forest,GraphSAGE_sample_embeddings,standard,v2.11,0.5059808612440191,0.7777777777777778,0.9210526315789472,0.8433734939759037,0.0182282766358252,0.7488038277511962,0.9247404198129842,0.172121943233099,0
random_forest,RGCN_protein_embeddings,standard,v2.11,0.5777511961722488,0.8043478260869565,0.9736842105263158,0.8809523809523809,0.2706360664289193,0.7870813397129187,0.9318702299260652,0.1432423145220349,0
random_forest,weighted_RGCN_sample_embeddings,standard,v2.11,0.5191387559808612,0.782608695652174,0.9473684210526316,0.8571428571428571,0.0666181086594263,0.631578947368421,0.8415502963878986,0.171441846864101,0
sklearn_mlp,Complex_protein_embeddings,standard,v2.11,0.5705741626794258,0.8048780487804879,0.868421052631579,0.8354430379746836,0.1593407837127196,0.7272727272727273,0.8966086763836003,0.2292259094232573,0
sklearn_mlp,concatenated_protein_embeddings,standard,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.1757511134575259,0
sklearn_mlp,GAT_sample_embeddings,standard,v2.11,0.8827751196172249,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.7655502392344498,0.8684210526315789,0.9461523631740107,0.0975546255019983,0
sklearn_mlp,GraphSAGE_sample_embeddings,standard,v2.11,0.6674641148325359,0.8571428571428571,0.7894736842105263,0.821917808219178,0.309344112444873,0.6985645933014354,0.8909709686102902,0.2227093846797634,0
sklearn_mlp,RGCN_protein_embeddings,standard,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,0
sklearn_mlp,weighted_RGCN_sample_embeddings,standard,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5909090909090909,0.8595564262763689,0.1732028328112027,0
svm,Complex_protein_embeddings,standard,v2.11,0.6555023923444976,0.8372093023255814,0.9473684210526316,0.8888888888888888,0.3958634073091284,0.6543062200956937,0.806853380305987,0.1629615514648816,0
svm,concatenated_protein_embeddings,standard,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5478468899521531,0.7999859189841201,0.1741797882457998,0
svm,GAT_sample_embeddings,standard,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.8755980861244019,0.9570552325537548,0.1071440690441896,0
svm,GraphSAGE_sample_embeddings,standard,v2.11,0.6291866028708134,0.8292682926829268,0.8947368421052632,0.8607594936708861,0.2916746549317579,0.7440191387559808,0.9176532559778686,0.1577041704273094,0
svm,RGCN_protein_embeddings,standard,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5478468899521531,0.7999859189841201,0.1741798741482174,0
svm,weighted_RGCN_sample_embeddings,standard,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.277511961722488,0.6871293731993082,0.175771665880339,0
xgboost,Complex_protein_embeddings,standard,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.6746411483253588,0.8084863451257951,0.1914920194630622,0
xgboost,concatenated_protein_embeddings,standard,v2.11,0.5837320574162679,0.8095238095238095,0.8947368421052632,0.85,0.1996807659577179,0.715311004784689,0.8772034093368145,0.1620219096032957,0
xgboost,GAT_sample_embeddings,standard,v2.11,0.7978468899521531,0.9166666666666666,0.868421052631579,0.8918918918918919,0.5629739241812718,0.9066985645933014,0.9759473081326532,0.1075237776092703,0
xgboost,GraphSAGE_sample_embeddings,standard,v2.11,0.6483253588516746,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.2966507177033493,0.7799043062200957,0.9396363084549192,0.1816302011689754,0
xgboost,RGCN_protein_embeddings,standard,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.7679425837320575,0.932474546457517,0.1910912702434123,0
xgboost,weighted_RGCN_sample_embeddings,standard,v2.11,0.5514354066985646,0.7954545454545454,0.9210526315789472,0.8536585365853658,0.1417976307033204,0.6889952153110047,0.8867088775924982,0.169904034216489,0
pytorch_mlp,Complex_protein_embeddings,log1p,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5023923444976077,0.8128587726920217,0.2118416343081611,0
pytorch_mlp,concatenated_protein_embeddings,log1p,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,0
pytorch_mlp,RGCN_protein_embeddings,log1p,v2.11,0.5,0.0,0.0,0.0,0.0,0.5,0.7755102040816326,0.7755102040816326,0
random_forest,Complex_protein_embeddings,log1p,v2.11,0.7332535885167464,0.875,0.9210526315789472,0.8974358974358975,0.5026841827229186,0.9425837320574164,0.9855587682898024,0.0876308926447614,0
random_forest,concatenated_protein_embeddings,log1p,v2.11,0.7655502392344498,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.5311004784688995,0.9138755980861244,0.9755407216095656,0.1006778691571599,0
random_forest,GAT_sample_embeddings,log1p,v2.11,0.7787081339712918,0.8974358974358975,0.9210526315789472,0.9090909090909092,0.5770792738295547,0.916267942583732,0.9739234983309228,0.1012535834979208,0
random_forest,GraphSAGE_sample_embeddings,log1p,v2.11,0.5059808612440191,0.7777777777777778,0.9210526315789472,0.8433734939759037,0.0182282766358252,0.7488038277511962,0.9247404198129842,0.172121943233099,0
random_forest,RGCN_protein_embeddings,log1p,v2.11,0.8827751196172249,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.7655502392344498,0.9425837320574162,0.9837367765015698,0.095868644171771,0
random_forest,weighted_RGCN_sample_embeddings,log1p,v2.11,0.5191387559808612,0.782608695652174,0.9473684210526316,0.8571428571428571,0.0666181086594263,0.631578947368421,0.8415502963878986,0.171441846864101,0
sklearn_mlp,Complex_protein_embeddings,log1p,v2.11,0.5909090909090909,0.8085106382978723,1.0,0.8941176470588236,0.3834083126850235,0.930622009569378,0.9808959997506238,0.1135836019327098,0
sklearn_mlp,concatenated_protein_embeddings,log1p,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,0
sklearn_mlp,GAT_sample_embeddings,log1p,v2.11,0.8827751196172249,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.7655502392344498,0.8684210526315789,0.9461523631740107,0.0975546255019983,0
sklearn_mlp,GraphSAGE_sample_embeddings,log1p,v2.11,0.6674641148325359,0.8571428571428571,0.7894736842105263,0.821917808219178,0.309344112444873,0.6985645933014354,0.8909709686102902,0.2227093846797634,0
sklearn_mlp,RGCN_protein_embeddings,log1p,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,0
sklearn_mlp,weighted_RGCN_sample_embeddings,log1p,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5909090909090909,0.8595564262763689,0.1732028328112027,0
svm,Complex_protein_embeddings,log1p,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.9258373205741628,0.9800174140995046,0.0964570527779767,0
svm,concatenated_protein_embeddings,log1p,v2.11,0.8827751196172249,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.7655502392344498,0.9736842105263156,0.9930959548462608,0.0615171854199829,0
svm,GAT_sample_embeddings,log1p,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.8755980861244019,0.9570552325537548,0.1071440690441896,0
svm,GraphSAGE_sample_embeddings,log1p,v2.11,0.6291866028708134,0.8292682926829268,0.8947368421052632,0.8607594936708861,0.2916746549317579,0.7440191387559808,0.9176532559778686,0.1577041704273094,0
svm,RGCN_protein_embeddings,log1p,v2.11,0.8827751196172249,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.7655502392344498,0.9736842105263156,0.9930959548462608,0.0599967833068478,0
svm,weighted_RGCN_sample_embeddings,log1p,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.277511961722488,0.6871293731993082,0.175771665880339,0
xgboost,Complex_protein_embeddings,log1p,v2.11,0.9150717703349284,0.9722222222222222,0.9210526315789472,0.945945945945946,0.7845459907265112,0.95933014354067,0.9898341140613622,0.0719348514982296,0
xgboost,concatenated_protein_embeddings,log1p,v2.11,0.7918660287081339,0.9,0.9473684210526316,0.9230769230769232,0.6289996953045751,0.952153110047847,0.9882139942880456,0.0775549607371757,0
xgboost,GAT_sample_embeddings,log1p,v2.11,0.7978468899521531,0.9166666666666666,0.868421052631579,0.8918918918918919,0.5629739241812718,0.9066985645933014,0.9759473081326532,0.1075237776092703,0
xgboost,GraphSAGE_sample_embeddings,log1p,v2.11,0.6483253588516746,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.2966507177033493,0.7799043062200957,0.9396363084549192,0.1816302011689754,0
xgboost,RGCN_protein_embeddings,log1p,v2.11,0.8373205741626795,0.9230769230769232,0.9473684210526316,0.935064935064935,0.6984392927894181,0.9521531100478468,0.9861597913107324,0.0734705477985768,0
xgboost,weighted_RGCN_sample_embeddings,log1p,v2.11,0.5514354066985646,0.7954545454545454,0.9210526315789472,0.8536585365853658,0.1417976307033204,0.6889952153110047,0.8867088775924982,0.169904034216489,0
pytorch_mlp,Complex_protein_embeddings,minmax,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.6363636363636364,0.8846638519457714,0.2352015495526379,0
pytorch_mlp,concatenated_protein_embeddings,minmax,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,0
pytorch_mlp,RGCN_protein_embeddings,minmax,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,0
random_forest,Complex_protein_embeddings,minmax,v2.11,0.7787081339712918,0.8974358974358975,0.9210526315789472,0.9090909090909092,0.5770792738295547,0.9401913875598088,0.9834784925987984,0.0895531371266971,0
random_forest,concatenated_protein_embeddings,minmax,v2.11,0.8827751196172249,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.7655502392344498,0.9641148325358851,0.9902874001211952,0.0804573310139603,0
random_forest,GAT_protein_embeddings,minmax,v2.11,0.9150717703349284,0.9722222222222222,0.9210526315789472,0.945945945945946,0.7845459907265112,0.944976076555024,0.98313054469791,0.081361590242547,0
random_forest,GAT_sample_embeddings,minmax,v2.11,0.7787081339712918,0.8974358974358975,0.9210526315789472,0.9090909090909092,0.5770792738295547,0.916267942583732,0.9739234983309228,0.1012535834979208,0
random_forest,GraphSAGE_protein_embeddings,minmax,v2.11,0.8696172248803828,0.945945945945946,0.9210526315789472,0.9333333333333332,0.7172637021448854,0.930622009569378,0.9812859254681976,0.1100049617489843,0
random_forest,GraphSAGE_sample_embeddings,minmax,v2.11,0.5059808612440191,0.7777777777777778,0.9210526315789472,0.8433734939759037,0.0182282766358252,0.7488038277511962,0.9247404198129842,0.172121943233099,0
random_forest,RGCN_protein_embeddings,minmax,v2.11,0.7272727272727273,0.8636363636363636,1.0,0.926829268292683,0.6265476705495556,0.9401913875598086,0.9829618793273872,0.0940514352935656,0
random_forest,weighted_RGCN_protein_embeddings,minmax,v2.11,0.7655502392344498,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.5311004784688995,0.9282296650717704,0.9796701254480172,0.0999566155995828,0
random_forest,weighted_RGCN_sample_embeddings,minmax,v2.11,0.5191387559808612,0.782608695652174,0.9473684210526316,0.8571428571428571,0.0666181086594263,0.631578947368421,0.8415502963878986,0.171441846864101,0
sklearn_mlp,Complex_protein_embeddings,minmax,v2.11,0.9736842105263156,1.0,0.9473684210526316,0.972972972972973,0.895332023999131,0.9736842105263156,0.993449656750572,0.0457922951570965,0
sklearn_mlp,concatenated_protein_embeddings,minmax,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,0
sklearn_mlp,GAT_protein_embeddings,minmax,v2.11,0.8564593301435407,0.9444444444444444,0.8947368421052632,0.918918918918919,0.6737599574538915,0.9282296650717704,0.9803138104325412,0.0916074566385311,0
sklearn_mlp,GAT_sample_embeddings,minmax,v2.11,0.8827751196172249,0.9473684210526316,0.9473684210526316,0.9473684210526316,0.7655502392344498,0.8684210526315789,0.9461523631740107,0.0975546255019983,0
sklearn_mlp,GraphSAGE_protein_embeddings,minmax,v2.11,0.7918660287081339,0.9,0.9473684210526316,0.9230769230769232,0.6289996953045751,0.9617224880382776,0.989779642296364,0.071519216046213,0
sklearn_mlp,GraphSAGE_sample_embeddings,minmax,v2.11,0.6674641148325359,0.8571428571428571,0.7894736842105263,0.821917808219178,0.309344112444873,0.6985645933014354,0.8909709686102902,0.2227093846797634,0
sklearn_mlp,RGCN_protein_embeddings,minmax,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,0
sklearn_mlp,weighted_RGCN_protein_embeddings,minmax,v2.11,0.9473684210526316,1.0,0.8947368421052632,0.9444444444444444,0.8100249075659297,0.952153110047847,0.98784829593981,0.0705682803663772,0
sklearn_mlp,weighted_RGCN_sample_embeddings,minmax,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5909090909090909,0.8595564262763689,0.1732028328112027,0
svm,Complex_protein_embeddings,minmax,v2.11,0.9605263157894736,1.0,0.9210526315789472,0.958904109589041,0.8506963092234008,0.9736842105263156,0.993449656750572,0.0458043815971107,0
svm,concatenated_protein_embeddings,minmax,v2.11,0.8241626794258373,0.9210526315789472,0.9210526315789472,0.9210526315789472,0.6483253588516746,0.9186602870813396,0.9760314928606096,0.0964898162997252,0
svm,GAT_protein_embeddings,minmax,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.8851674641148326,0.9652906394852468,0.1226739313088056,0
svm,GAT_sample_embeddings,minmax,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.8755980861244019,0.9570552325537548,0.1071440690441896,0
svm,GraphSAGE_protein_embeddings,minmax,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.9354066985645932,0.9824269822563184,0.0920257548779285,0
svm,GraphSAGE_sample_embeddings,minmax,v2.11,0.6291866028708134,0.8292682926829268,0.8947368421052632,0.8607594936708861,0.2916746549317579,0.7440191387559808,0.9176532559778686,0.1577041704273094,0
svm,RGCN_protein_embeddings,minmax,v2.11,0.8241626794258373,0.9210526315789472,0.9210526315789472,0.9210526315789472,0.6483253588516746,0.9186602870813396,0.9760314928606096,0.0964898162946735,0
svm,weighted_RGCN_protein_embeddings,minmax,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.9497607655502392,0.987186981821916,0.0796073483459847,0
svm,weighted_RGCN_sample_embeddings,minmax,v2.11,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.277511961722488,0.6871293731993082,0.175771665880339,0
xgboost,Complex_protein_embeddings,minmax,v2.11,0.901913875598086,0.9714285714285714,0.8947368421052632,0.9315068493150684,0.7424258698676952,0.9425837320574164,0.9841632595464144,0.0845429258967746,0
xgboost,concatenated_protein_embeddings,minmax,v2.11,0.9150717703349284,0.9722222222222222,0.9210526315789472,0.945945945945946,0.7845459907265112,0.9545454545454544,0.9863956032261264,0.0754062665340409,0
xgboost,GAT_protein_embeddings,minmax,v2.11,0.888755980861244,0.9705882352941176,0.868421052631579,0.9166666666666666,0.7038986496227999,0.944976076555024,0.9835725676167488,0.1013019702677208,0
xgboost,GAT_sample_embeddings,minmax,v2.11,0.7978468899521531,0.9166666666666666,0.868421052631579,0.8918918918918919,0.5629739241812718,0.9066985645933014,0.9759473081326532,0.1075237776092703,0
xgboost,GraphSAGE_protein_embeddings,minmax,v2.11,0.7583732057416268,0.9090909090909092,0.7894736842105263,0.8450704225352113,0.4597784893219225,0.9043062200956936,0.9730097027590244,0.1420058891382485,0
xgboost,GraphSAGE_sample_embeddings,minmax,v2.11,0.6483253588516746,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.2966507177033493,0.7799043062200957,0.9396363084549192,0.1816302011689754,0
xgboost,RGCN_protein_embeddings,minmax,v2.11,0.8241626794258373,0.9210526315789472,0.9210526315789472,0.9210526315789472,0.6483253588516746,0.9401913875598088,0.9827066927772194,0.0909579850437639,0
xgboost,weighted_RGCN_protein_embeddings,minmax,v2.11,0.8696172248803828,0.945945945945946,0.9210526315789472,0.9333333333333332,0.7172637021448854,0.944976076555024,0.9853424541505036,0.0842330282342397,0
xgboost,weighted_RGCN_sample_embeddings,minmax,v2.11,0.5514354066985646,0.7954545454545454,0.9210526315789472,0.8536585365853658,0.1417976307033204,0.6889952153110047,0.8867088775924982,0.169904034216489,0
pytorch_mlp,Complex_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.8133971291866029,0.9375081148934012,0.2061880496507939,1
pytorch_mlp,Complex_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5047846889952153,0.7955852357107834,0.1843520682683468,1
pytorch_mlp,concatenated_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,1
pytorch_mlp,concatenated_sample_embeddings,none,v2.10,0.4605263157894737,0.7608695652173914,0.9210526315789472,0.8333333333333334,-0.1373998491100667,0.4605263157894737,0.7620254051277262,0.2857142857142857,1
pytorch_mlp,gene_expression,none,no version,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.7511961722488039,0.8858898894870781,0.1690319273446375,1
pytorch_mlp,RGCN_protein_embeddings,none,v2.10,0.5,0.0,0.0,0.0,0.0,0.5,0.7755102040816326,0.7755102040816326,1
pytorch_mlp,RGCN_sample_embeddings,none,v2.10,0.5,0.0,0.0,0.0,0.0,0.5,0.7755102040816326,0.7755102040816326,1
random_forest,Complex_protein_embeddings,none,v2.10,0.8050239234449761,0.902439024390244,0.9736842105263158,0.9367088607594936,0.6886762685888729,0.9641148325358851,0.9902391527391526,0.0734018881233229,1
random_forest,Complex_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5095693779904306,0.7583309586811421,0.1922809631080249,1
random_forest,concatenated_protein_embeddings,none,v2.10,0.8504784688995215,0.925,0.9736842105263158,0.9487179487179488,0.7553152078862315,0.9641148325358851,0.9894049512612648,0.0726526578330348,1
random_forest,concatenated_sample_embeddings,none,v2.10,0.5454545454545454,0.7916666666666666,1.0,0.8837209302325582,0.2682716849943299,0.5765550239234449,0.8447983168206589,0.1814927589942036,1
random_forest,gene_expression,none,no version,0.6818181818181819,0.8444444444444444,1.0,0.9156626506024096,0.554139609729089,0.9772727272727272,0.9924755714056268,0.0907591836734693,1
random_forest,RGCN_protein_embeddings,none,v2.10,0.5837320574162679,0.8095238095238095,0.8947368421052632,0.85,0.1996807659577179,0.6842105263157895,0.8944965356048863,0.1668803316231936,1
random_forest,RGCN_sample_embeddings,none,v2.10,0.5251196172248804,0.7857142857142857,0.868421052631579,0.825,0.0599042297873153,0.6004784688995215,0.8569024742437256,0.1864369884782258,1
sklearn_mlp,Complex_protein_embeddings,none,v2.10,0.7727272727272727,0.8837209302325582,1.0,0.9382716049382716,0.6942835143575484,0.956937799043062,0.9854601408086696,0.0776815602651225,1
sklearn_mlp,Complex_sample_embeddings,none,v2.10,0.4270334928229665,0.7435897435897436,0.7631578947368421,0.7532467532467533,-0.1510808399296259,0.4222488038277512,0.7702397977180153,0.3478157742505865,1
sklearn_mlp,concatenated_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,1
sklearn_mlp,concatenated_sample_embeddings,none,v2.10,0.4796650717703349,0.7674418604651163,0.868421052631579,0.8148148148148148,-0.0517667532635014,0.4796650717703349,0.7685034846251843,0.3061224489795918,1
sklearn_mlp,gene_expression,none,no version,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2165411164269024,1
sklearn_mlp,RGCN_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,1
sklearn_mlp,RGCN_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.7755102040816326,0.2244897959183673,1
svm,Complex_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.9545454545454544,0.985393562986674,0.0663466643744914,1
svm,Complex_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5,0.8304539475181227,0.1919518587986113,1
svm,concatenated_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.4473684210526316,0.7832486667159747,0.1783318226949531,1
svm,concatenated_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.6052631578947368,0.8501507445350448,0.1730807525221596,1
svm,gene_expression,none,no version,0.895933014354067,0.9487179487179488,0.9736842105263158,0.961038961038961,0.8197993117492816,0.9880382775119616,0.9966706960997888,0.0439275682488041,1
svm,RGCN_protein_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.4473684210526316,0.7832486667159747,0.1783324396763037,1
svm,RGCN_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.6052631578947368,0.8501507445350448,0.1730802344699545,1
xgboost,Complex_protein_embeddings,none,v2.10,0.8373205741626795,0.9230769230769232,0.9473684210526316,0.935064935064935,0.6984392927894181,0.944976076555024,0.9847931089907872,0.0833012076089726,1
xgboost,Complex_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.416267942583732,0.753795933893444,0.1994428947915728,1
xgboost,concatenated_protein_embeddings,none,v2.10,0.8241626794258373,0.9210526315789472,0.9210526315789472,0.9210526315789472,0.6483253588516746,0.9282296650717704,0.9800950604363144,0.097949667463762,1
xgboost,concatenated_sample_embeddings,none,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5502392344497608,0.8158350816025915,0.1954660909105483,1
xgboost,gene_expression,none,no version,0.7272727272727273,0.8636363636363636,1.0,0.926829268292683,0.6265476705495556,0.944976076555024,0.9838164854351988,0.0824429049539293,1
xgboost,RGCN_protein_embeddings,none,v2.10,0.6028708133971292,0.8205128205128205,0.8421052631578947,0.8311688311688312,0.2129992169499644,0.6507177033492823,0.837111292584686,0.2015107730837951,1
xgboost,RGCN_sample_embeddings,none,v2.10,0.4868421052631579,0.7708333333333334,0.9736842105263158,0.8604651162790697,-0.0776575930246744,0.6889952153110048,0.8971890733761659,0.1925421369184763,1
pytorch_mlp,Complex_protein_embeddings,robust,v2.10,0.5191387559808612,0.782608695652174,0.9473684210526316,0.8571428571428571,0.0666181086594263,0.5885167464114833,0.7963223356169459,0.1963711826700396,1
pytorch_mlp,concatenated_protein_embeddings,robust,v2.10,0.5023923444976076,0.7777777777777778,0.3684210526315789,0.5,0.0041411861732985,0.5023923444976076,0.776345625969686,0.5714285714285714,1
pytorch_mlp,RGCN_protein_embeddings,robust,v2.10,0.4342105263157895,0.75,0.868421052631579,0.8048780487804879,-0.1813690625275029,0.4342105263157895,0.7533566058002149,0.3265306122448979,1
random_forest,Complex_protein_embeddings,robust,v2.10,0.5454545454545454,0.7916666666666666,1.0,0.8837209302325582,0.2682716849943299,0.7727272727272727,0.9177561546899622,0.1379062848003005,1
random_forest,concatenated_protein_embeddings,robust,v2.10,0.5909090909090909,0.8085106382978723,1.0,0.8941176470588236,0.3834083126850235,0.6842105263157895,0.8484212239314768,0.152668639029409,1
random_forest,RGCN_protein_embeddings,robust,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.4904306220095693,0.7841857032422268,0.1962483858755254,1
sklearn_mlp,Complex_protein_embeddings,robust,v2.10,0.700956937799043,0.8571428571428571,0.9473684210526316,0.9,0.479233838298523,0.6913875598086124,0.8535544591946659,0.1645098620259951,1
sklearn_mlp,concatenated_protein_embeddings,robust,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.4868421052631579,0.7709564088793412,0.2294525415676701,1
sklearn_mlp,RGCN_protein_embeddings,robust,v2.10,0.5,0.7755102040816326,1.0,0.8735632183908046,0.0,0.5131578947368421,0.7814178302900107,0.2402840165216365,1
